5	.	NIL	.	4	.	* ))))	O	O

1	It	PRO	entity	2	np	ba(s:dcl, * 	entity.n.01	Theme
2	's	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.01	V
3	beet	CON	beet	2	n	rp(np, lx(np, n, * )	beet.n.02	Co-Theme
4	.	NIL	.	3	.	* ))))	O	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O	Agent	Agent
2	sat	EPS	sit~down	4	(s:dcl\np)/pr	ba(s:dcl\np, fa(s:dcl\np, * 	sit_down.v.01	V	O
3	down	REL	down	2	pr	* )	O	O	O
4	and	COO	and	0	conj	* 	O	O	O
5	opened	EPS	open	4	(s:dcl\np)/np	fa(s:dcl\np, * 	open.v.01	O	V
6	my	HAS	speaker	7	np/(n/pp)	fa(np, * 	O	O	Patient
7	laptop	CON	laptop	5	n/pp	rp(n/pp, * 	laptop.n.01	O	Patient
8	.	NIL	.	7	.	* )))))))	O	O	O

1	Aurelie	PER	aurelie	2	n	ba(s:dcl, lx(np, n, * )	female.n.02	Theme
2	is	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.08	V
3	a	DIS	a	5	np/n	rp(np, fa(np, * 	O	Co-Theme
4	young	DEG	young	5	n/n	fa(n, * 	young.a.01	Co-Theme
5	shepherdess	ROL	shepherdess	2	n	* ))	shepherdess.n.01	Co-Theme
6	.	NIL	.	5	.	* ))))	O	O

1	She	PRO	female	2	np	ba(s:dcl, ba(s:dcl, * 	female.n.02	Theme
2	was	EPS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.01	V
3	a	DIS	a	4	np/n	rp(np, fa(np, * 	O	Co-Theme
4	child	CON	child	2	n	* )	child.n.01	Co-Theme
5	,	NIL	,	4	,	* )))	O	O
6	but	BUT	but	10	conj	* 	O	O
7	she	PRO	female	10	np	ba(s:dcl, * 	female.n.02	O
8	was	PST	be	10	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:adj\np), * 	O	O
9	n't	NOT	not	10	(s\np)\(s\np)	* )	O	O
10	afraid	IST	afraid	2	s:adj\np	rp(s:adj\np, * 	afraid.a.01	O
11	.	NIL	.	10	.	* ))))))	O	O

1	Israel	GPE	israel	2	n	ba(s:dcl, lx(np, n, * )	state.n.04	Theme
2	is	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.01	V
3	a	DIS	a	5	np/n	rp(np, fa(np, * 	O	Co-Theme
4	developed	IST	developed	5	n/n	fa(n, * 	developed.a.02	Co-Theme
5	country	CON	country	2	n	* ))	country.n.01	Co-Theme
6	.	NIL	.	5	.	* ))))	O	O

1	He	PRO	male	5	np	ba(s:dcl, * 	male.n.02	Agent	O
2	stretched	EPS	stretch	5	(s:dcl\np)/np	rp(s:dcl\np, ba(s:dcl\np, fa(s:dcl\np, * 	stretch.v.02	V	O
3	his	HAS	male	4	np/(n/pp)	fa(np, * 	male.n.02	Theme	Agent
4	arms	CON	arm	2	n/pp	* ))	arm.n.01	Theme	O
5	and	COO	and	0	conj	* 	O	O	O
6	welcomed	EPS	welcome	5	(s:dcl\np)/np	fa(s:dcl\np, * 	welcome.v.02	O	V
7	us	PRO	speaker	6	np	* )))	O	O	Theme
8	.	NIL	.	5	.	* )))	O	O	O

1	In	REL	in	2	(s/s)/np	fa(s:dcl, fa(s/s, * 	O	Time
2	1995	YOC	1995	7	n	rp(np, lx(np, n, * )	O	Time
3	,	NIL	,	2	,	* ))	O	O
4	the	DEF	the	6	np/n	ba(s:dcl, fa(np, * 	O	Theme
5	production	CON	production	6	n/n	fa(n, * 	production.n.05	Theme
6	volume	CON	volume	7	n	* ))	volume.n.01	Theme
7	totaled	EPS	total	0	(s:dcl\np)/np	fa(s:dcl\np, * 	total.v.02	V
8	over	MOR	over	9	(n/n)/(n/n)	rp(np, lx(np, n, fa(n, fa(n/n, * 	O	Value
9	100,000	QUC	100000	10	n/n	* )	O	Value
10	metric~tons	UOM	metric~ton	7	n	* ))	metric_ton.n.01	Value
11	.	NIL	.	10	.	* )))))	O	O

1	Today	NOW	day	4	s/s	fa(s:dcl, rp(s/s, * 	O	Time
2	,	NIL	,	1	,	* )	O	O
3	Stich	PER	stich	4	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
4	won	EPS	win	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	win.v.01	V
5	6:3	SCO	6-3	8	np	ba(np, ba(np, * 	O	Extent
6	,	REL	,	7	,	* 	O	Extent
7	6:4	SCO	6-4	5	np	* ))	O	Extent
8	and	GRP	and	4	conj	* 	O	Extent
9	6:2	SCO	6-2	8	np	* )))	O	Extent
10	over	REL	over	11	pp/np	fa(pp, * 	O	Co-Agent
11	Marc~Rosset	PER	marc~rosset	4	n	lx(np, n, ba(n, * 	male.n.02	Co-Agent
12	from	REL	from	13	(n\n)/np	fa(n\n, * 	O	Co-Agent
13	Switzerland	GPE	switzerland	11	n	rp(np, lx(np, n, * )	country.n.02	Co-Agent
14	.	NIL	.	13	.	* )))))))))	O	O

1	Who	QUE	person	2	s:wq/(s:dcl\np)	fa(s:wq, * 	person.n.01	Theme
2	was	EPS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.02	V
3	Woodrow~Wilson	PER	woodrow~wilson	5	n	fa(np, ba(np/(n/pp), lx(np, n, * )	male.n.02	Co-Theme
4	's	HAS	's	3	(np/(n/pp))\np	* )	O	Co-Theme
5	First~Lady	ROL	first~lady	2	n/pp	rp(n/pp, * 	O	Co-Theme
6	?	QUE	?	5	.	* )))))	O	Co-Theme

1	Who	QUE	person	2	s:wq/(s:dcl\np)	fa(s:wq, * 	person.n.01	Theme
2	was	EPS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.02	V
3	the	DEF	the	4	np/n	fa(np, * 	O	Co-Theme
4	captain	ROL	captain	2	n/pp	fa(n, * 	captain.n.02	Co-Theme
5	of	REL	of	7	pp/np	fa(pp, * 	O	Co-Theme
6	the	DEF	the	7	np/n	rp(np, fa(np, * 	O	Co-Theme
7	Titanic	ART	titanic	4	n	* )	vehicle.n.01	Co-Theme
8	?	QUE	?	7	.	* )))))))	O	Co-Theme

1	How	QUE	manner	4	s:wq/s:q	fa(s:wq, * 	manner.n.01	Manner
2	did	PST	do	4	(s:q/(s:b\np))/np	fa(s:q, fa(s:q/(s:b\np), * 	O	O
3	Brandon~Lee	PER	brandon~lee	4	n	lx(np, n, * ))	male.n.02	Patient
4	die	EXS	die	0	s:b\np	rp(s:b\np, * 	die.v.01	V
5	?	QUE	?	4	.	* ))))	O	O

1	This	PRX	this	2	np/n	ba(s:dcl, fa(np, * 	O
2	apple	CON	apple	4	n	* )	apple.n.01
3	is	NOW	be	4	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
4	rotten	IST	rotten	0	s:adj\np	rp(s:adj\np, * 	rotten.a.02
5	.	NIL	.	4	.	* ))))	O

1	He	PRO	male	2	np	ba(s:dcl, * 	male.n.02	Agent
2	yelled	EPS	yell	0	s:dcl\np	ba(s:dcl\np, * 	yell.v.02	V
3	at	REL	at	4	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Recipient
4	her	PRO	female	2	np	rp(np, * 	female.n.02	Recipient
5	.	NIL	.	4	.	* )))))	O	O

1	Do	NOW	do	3	(s:b\np)/(s:b\np)	fa(s:b\np, bxc((s:b\np)/(s:b\np), * 	O	O
2	n't	NOT	not	3	(s\np)\(s\np)	* )	O	O
3	quarrel	EXS	quarrel	0	(s:b\np)/pp	fa(s:b\np, * 	quarrel.v.01	V
4	over	REL	over	5	pp/np	fa(pp, * 	O	Theme
5	trifles	CON	trifle	3	n	rp(np, lx(np, n, * )	trifle.n.03	Theme
6	.	NIL	.	5	.	* )))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, ba(s:dcl, lx(np, n, * )	male.n.02	Agent	O
2	played	EPS	play	5	(s:dcl\np)/np	fa(s:dcl\np, * 	play.v.03	V	O
3	the	DEF	the	4	np/n	fa(np, * 	O	Theme	O
4	oboe	CON	oboe	2	n	* )))	oboe.n.01	Theme	O
5	and	COO	and	0	conj	* 	O	O	O
6	Mary	PER	mary	7	n	rp(s:dcl, ba(s:dcl, lx(np, n, * )	female.n.02	O	Agent
7	accompanied	EPS	accompany	5	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	accompany.v.03	O	V
8	him	PRO	male	7	np	* )	male.n.02	O	Theme
9	on	REL	on	11	pp/np	fa(pp, * 	O	O	Instrument
10	the	DEF	the	11	np/n	fa(np, * 	O	O	Instrument
11	piano	CON	piano	7	n	* ))))	piano.n.01	O	Instrument
12	.	NIL	.	7	.	* ))))	O	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O
2	criminal	ROL	criminal	5	n	* )	criminal.n.01
3	is	NOW	be	5	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:adj\np), * 	O
4	still	ALT	still	5	(s\np)\(s\np)	* )	O
5	at~large	IST	at~large	0	s:adj\np	rp(s:adj\np, * 	at_large.a.01
6	.	NIL	.	5	.	* ))))	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Agent
2	yelled	EPS	yell	0	s:dcl\np	ba(s:dcl\np, * 	yell.v.02	V
3	at	REL	at	4	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Recipient
4	him	PRO	male	2	np	rp(np, * 	male.n.02	Recipient
5	.	NIL	.	4	.	* )))))	O	O

1	I	PRO	speaker	3	np	ba(s:dcl, * 	O
2	am	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	fed~up	IST	fed~up	0	(s:adj\np)/pp	fa(s:adj\np, * 	fed_up.a.01
4	with	REL	with	7	pp/np	fa(pp, * 	O
5	this	PRX	this	7	np/n	rp(np, fa(np, * 	O
6	wet	IST	wet	7	n/n	fa(n, * 	wet.a.01
7	weather	CON	weather	3	n	* ))	weather.n.01
8	.	NIL	.	7	.	* ))))))	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O	Agent
2	spider	CON	spider	4	n	* )	spider.n.01	Agent
3	is	NOW	be	4	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, * 	O	O
4	spinning	EXG	spin	0	(s:ng\np)/np	fa(s:ng\np, * 	spin.v.05	V
5	a	DIS	a	6	np/n	rp(np, fa(np, * 	O	Product
6	web	CON	web	4	n	* )	web.n.02	Product
7	.	NIL	.	6	.	* )))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	named	EPS	name	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, * 	name.v.01	V
3	his	HAS	male	4	np/n	fa(np, * 	male.n.02	Theme
4	dog	CON	dog	2	n	* ))	dog.n.01	Theme
5	Cookie	LIT	cookie	2	np	rp(np, * 	O	Result
6	.	NIL	.	5	.	* ))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Experiencer
2	love	ENS	love	0	(s:dcl\np)/np	fa(s:dcl\np, * 	love.v.01	V
3	goat~cheese	CON	goat~cheese	2	n	rp(np, lx(np, n, * )	goat_cheese.n.01	Stimulus
4	.	NIL	.	3	.	* ))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	found	EPS	find	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	find.v.03	V
3	a	DIS	a	5	np/n	fa(np, * 	O	Theme
4	nice	IST	nice	5	n/n	fa(n, * 	nice.a.01	Theme
5	apartment	CON	apartment	2	n	* )))	apartment.n.01	Theme
6	for	REL	for	7	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Beneficiary
7	me	PRO	speaker	2	np	rp(np, * 	O	Beneficiary
8	.	NIL	.	7	.	* )))))	O	O

1	This	PRX	this	2	np/n	ba(s:dcl, fa(np, * 	O	Theme
2	train	CON	train	3	n	* )	train.n.01	Theme
3	departs	EFS	depart	0	s:dcl\np	ba(s:dcl\np, * 	depart.v.01	V
4	at	REL	at	5	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Time
5	nine~o'clock	CLO	09:00	3	n	rp(np, lx(np, n, ba(n, * 	O	Time
6	sharp	EQU	sharp	5	n\n	* ))	O	Time
7	.	NIL	.	5	.	* )))))	O	O

1	Her	HAS	female	2	np/(n/pp)	ba(s:dcl, fa(np, * 	female.n.02	Theme
2	husband	ROL	husband	5	n/pp	* )	husband.n.01	Theme
3	is	NOW	be	5	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:ng\np), * 	O	O
4	currently	NOW	currently	5	(s\np)\(s\np)	* )	O	Time
5	living	EXG	live	0	s:ng\np	ba(s:ng\np, * 	live.v.01	V
6	in	REL	in	7	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
7	Tokyo	GPE	tokyo	5	n	rp(np, lx(np, n, * )	city.n.01	Location
8	.	NIL	.	7	.	* ))))))	O	O

1	I	PRO	speaker	3	np	ba(s:dcl, * 	O	Theme
2	am	NOW	be	3	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, * 	O	O
3	living	EXG	live	0	s:ng\np	ba(s:ng\np, * 	live.v.01	V
4	in	REL	in	5	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
5	Volgograd	GPE	volgograd	3	n	rp(np, lx(np, n, * )	city.n.01	Location
6	.	NIL	.	5	.	* ))))))	O	O

1	Tom	PER	tom	3	n	ba(s:dcl, lx(np, n, * )	male.n.02
2	's	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	awake	IST	awake	0	s:adj\np	rp(s:adj\np, * 	awake.a.01
4	.	NIL	.	3	.	* ))))	O

1	You	PRO	hearer	3	np	rp(s:dcl, ba(s:dcl, * 	O
2	're	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	photogenic	IST	photogenic	0	s:adj\np	* ))	photogenic.a.01
4	.	NIL	.	3	.	* ))	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	pushed	EPS	push	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	push.v.01	V
3	Tom	PER	tom	2	n	lx(np, n, * ))	male.n.02	Theme
4	into	REL	into	6	pp/np	fa(pp, * 	O	Destination
5	the	DEF	the	6	np/n	rp(np, fa(np, * 	O	Destination
6	water	CON	water	2	n	* )	water.n.02	Destination
7	.	NIL	.	6	.	* )))))	O	O

1	My	HAS	speaker	2	np/(n/pp)	ba(s:dcl, fa(np, * 	O	Agent
2	brother	ROL	brother	3	n/pp	* )	brother.n.01	Agent
3	takes	ENS	take	0	(s:dcl\np)/np	ba(s:dcl\np, ba(s:dcl\np, fa(s:dcl\np, * 	take.v.07	V
4	a	DIS	a	6	np/n	fa(np, * 	O	Theme
5	new	IST	new	6	n/n	fa(n, * 	new.a.05	Theme
6	book	CON	book	3	n	* )))	book.n.02	Theme
7	out~of	REL	out~of	9	((s:dcl\np)\(s:dcl\np))/np	fa((s:dcl\np)\(s:dcl\np), * 	O	Source
8	the	DEF	the	9	np/n	fa(np, * 	O	Source
9	library	CON	library	3	n	* )))	library.n.02	Source
10	every	AND	every	11	((s\np)\(s\np))/n	rp((s\np)\(s\np), fa((s\np)\(s\np), * 	O	Time
11	day	CON	day	3	n	* )	day.n.01	Time
12	.	NIL	.	11	.	* ))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Stimulus
2	comforted	EPS	comfort	0	(s:dcl\np)/np	fa(s:dcl\np, * 	comfort.v.01	V
3	Mary	PER	mary	2	n	rp(np, lx(np, n, * )	female.n.02	Experiencer
4	.	NIL	.	3	.	* ))))	O	O

1	Tom	PER	tom	6	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent	Agent
2	rolled	EPS	roll~up	6	((s:dcl\np)/np)/pr	ba(s:dcl\np, fa(s:dcl\np, fa((s:dcl\np)/np, * 	roll_up.v.01	V	O
3	up	REL	up	2	pr	* )	O	O	O
4	the	DEF	the	5	np/n	fa(np, * 	O	Patient	O
5	poster	CON	poster	2	n	* ))	poster.n.01	Patient	O
6	and	COO	and	0	conj	* 	O	O	O
7	put	EPS	put	6	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	put.v.01	O	V
8	it	PRO	entity	7	np	* )	entity.n.01	O	Theme
9	into	REL	into	12	pp/np	fa(pp, * 	O	O	Destination
10	a	DIS	a	12	np/n	rp(np, fa(np, * 	O	O	Destination
11	cardboard	CON	cardboard	12	n/n	fa(n, * 	cardboard.n.01	O	Destination
12	tube	CON	tube	7	n	* ))	tube.n.01	O	Destination
13	.	NIL	.	12	.	* )))))))	O	O	O

1	We	PRO	speaker	2	np	ba(s:dcl, * 	O	Time
2	went	PST	go	0	(s:dcl\np)/(s:ng\np)	rp(s:dcl\np, fa(s:dcl\np, * 	O	Time
3	picking	EXG	pick	2	(s:ng\np)/np	fa(s:ng\np, * 	pick.v.02	V
4	strawberries	CON	strawberry	3	n	lx(np, n, * )))	strawberry.n.01	O
5	.	NIL	.	2	.	* )))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	bought	EPS	buy	0	(s:dcl\np)/np	fa(s:dcl\np, * 	buy.v.01	V
3	a	DIS	a	4	np/n	rp(np, fa(np, * 	O	Theme
4	sandwich	CON	sandwich	2	n	* )	sandwich.n.01	Theme
5	.	NIL	.	4	.	* ))))	O	O

1	My	HAS	speaker	2	np/(n/pp)	ba(s:dcl, fa(np, * 	O	Theme
2	brother	ROL	brother	4	n/pp	* )	brother.n.01	Theme
3	has	NOW	have	4	(s:dcl\np)/(s:pt\np)	ba(s:dcl\np, ba(s:dcl\np, fa(s:dcl\np, * 	O	O
4	lived	EXT	live	0	s:pt\np	* )	live.v.01	V
5	in	REL	in	6	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
6	England	GPE	england	4	n	lx(np, n, * )))	country.n.02	Location
7	for	REL	for	10	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Duration
8	more~than	MOR	more~than	9	(n/n)/(n/n)	rp(np, lx(np, n, fa(n, fa(n/n, * 	O	Duration
9	thirty	QUC	30	10	n/n	* )	O	Duration
10	years	UOM	year	4	n	* ))	year.n.01	Duration
11	.	NIL	.	10	.	* )))))	O	O

1	John	PER	john	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	gave	EPS	give	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, * 	give.v.03	V
3	Mary	PER	mary	2	n	lx(np, n, * ))	female.n.02	Recipient
4	some	DIS	some	5	np/n	rp(np, fa(np, * 	O	Theme
5	money	CON	money	2	n	* )	money.n.01	Theme
6	.	NIL	.	5	.	* ))))	O	O

1	Tom	PER	tom	3	n	ba(s:dcl, lx(np, n, * )	male.n.02
2	is	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	allergic	IST	allergic	0	(s:adj\np)/pp	fa(s:adj\np, * 	allergic.a.02
4	to	REL	to	5	pp/np	fa(pp, * 	O
5	dust	CON	dust	3	n	rp(np, lx(np, n, * )	dust.n.01
6	.	NIL	.	5	.	* ))))))	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Experiencer
2	used	PST	use	0	(s:dcl\np)/(s:to\np)	fa(s:dcl\np, * 	O	O
3	to	NIL	to	4	(s:to\np)/(s:b\np)	fa(s:to\np, * 	O	O
4	hate	EXS	hate	2	(s:b\np)/np	fa(s:b\np, * 	hate.v.01	V
5	Boston	GPE	boston	4	n	rp(np, lx(np, n, * )	city.n.01	Stimulus
6	.	NIL	.	5	.	* ))))))	O	O

1	I	PRO	speaker	3	np	ba(s:dcl, * 	O	Experiencer
2	am	NOW	be	3	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, * 	O	O
3	dozing	EXG	doze~off	0	(s:ng\np)/pr	fa(s:ng\np, * 	doze_off.v.01	V
4	off	REL	off	3	pr	rp(pr, * 	O	O
5	.	NIL	.	4	.	* )))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	carded	EPS	card	0	(s:dcl\np)/np	rp(s:dcl\np, fa(s:dcl\np, * 	card.v.01	V
3	the	DEF	the	4	np/n	fa(np, * 	O	Patient
4	wool	CON	wool	2	n	* ))	wool.n.02	Patient
5	.	NIL	.	2	.	* )))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	watched	EPS	watch	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	watch.v.03	V
3	the	DEF	the	4	np/n	fa(np, * 	O	Theme
4	basketball~game	CON	basketball~game	2	n	* ))	basketball_game.n.01	Theme
5	on	REL	on	6	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Instrument
6	TV	CON	tv	2	n	rp(np, lx(np, n, * )	tv.n.01	Instrument
7	.	NIL	.	6	.	* )))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Theme
2	'm	ENS	be	0	(s:dcl\np)/pp	fa(s:dcl\np, * 	be.v.03	V
3	in	REL	inside	5	pp/np	fa(pp, * 	O	Location
4	the	DEF	the	5	np/n	rp(np, fa(np, * 	O	O
5	kitchen	CON	kitchen	2	n	* )	kitchen.n.01	O
6	.	NIL	.	5	.	* )))))	O	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Agent
2	bought	EPS	buy	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	buy.v.01	V
3	a	DIS	a	4	np/n	fa(np, * 	O	Theme
4	toy	CON	toy	2	n	* ))	toy.n.01	Theme
5	for	REL	for	7	pp/np	fa(pp, * 	O	Beneficiary
6	the	DEF	the	7	np/n	rp(np, fa(np, * 	O	Beneficiary
7	kid	CON	kid	2	n	* )	kid.n.01	Beneficiary
8	.	NIL	.	7	.	* )))))	O	O

1	Everybody	AND	person	2	np	ba(s:dcl, * 	person.n.01	Experiencer
2	loves	ENS	love	0	(s:dcl\np)/np	fa(s:dcl\np, * 	love.v.01	V
3	Tom	PER	tom	2	n	rp(np, lx(np, n, * )	male.n.02	Stimulus
4	.	NIL	.	3	.	* ))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	got	EPS	get	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	get.v.09	V
3	an	DIS	an	4	np/n	fa(np, * 	O	Extent
4	A	SCO	a	2	n	* ))	O	Extent
5	on	REL	on	8	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Theme
6	my	HAS	speaker	8	np/(n/pp)	fa(np, * 	O	Theme
7	book	CON	book	8	n/n	rp(n/pp, fc(n/pp, * 	book.n.01	Theme
8	report	CON	report	2	n/pp	* )	report.n.05	Theme
9	.	NIL	.	8	.	* ))))))	O	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O	Experiencer
2	do	NOW	do	4	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O
3	n't	NOT	not	4	(s\np)\(s\np)	* )	O	O
4	recognize	EXS	recognize	0	(s:b\np)/np	fa(s:b\np, * 	recognize.v.04	V
5	this	PRX	this	6	np/n	rp(np, fa(np, * 	O	Stimulus
6	shirt	CON	shirt	4	n	* )	shirt.n.01	Stimulus
7	.	NIL	.	6	.	* )))))	O	O

1	Whose	HAS	person	2	s:wq/(s:q/np)	fa(s:wq, * 	person.n.01	Theme
2	is	ENS	be	0	(s:q/np)/np	fa(s:q/np, * 	be.v.02	V
3	it	PRO	entity	2	np	rp(np, * 	entity.n.01	Co-Theme
4	?	QUE	?	3	.	* ))))	O	Co-Theme

1	It	NIL	thing	2	np	ba(s:dcl, * 	O
2	's	NOW	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	O
3	eight-thirty	CLO	20:30	2	n	rp(np, lx(np, n, * )	O
4	.	NIL	.	3	.	* ))))	O

1	He	PRO	male	2	np	rp(s:dcl, ba(s:dcl, * 	male.n.02	Agent
2	touched	EPS	touch	0	(s:dcl\np)/np	fa(s:dcl\np, * 	touch.v.01	V
3	my	HAS	speaker	4	np/(n/pp)	fa(np, * 	O	Experiencer
4	hand	CON	hand	2	n/pp	* )))	hand.n.01	Experiencer
5	.	NIL	.	2	.	* ))	O	O

1	Everything	AND	entity	3	np	ba(s:dcl, * 	entity.n.01
2	's	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	OK	IST	ok	0	s:adj\np	ba(s:adj\np, * 	ok.a.01
4	now	NOW	now	3	(s\np)\(s\np)	rp((s\np)\(s\np), * 	O
5	.	NIL	.	4	.	* )))))	O

1	Delegates	ROL	delegate	2	n	ba(s:dcl, lx(np, n, * )	delegate.n.01	Agent
2	voted	EPS	vote	0	s:dcl\np	ba(s:dcl\np, * 	vote.v.01	V
3	over~and~over~again	ALT	over~and~over~again	2	(s\np)\(s\np)	rp((s\np)\(s\np), * 	O	O
4	.	NIL	.	3	.	* ))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	zipped	EPS	zip~up	0	((s:dcl\np)/np)/pr	fa(s:dcl\np, fa((s:dcl\np)/np, * 	zip_up.v.01	V
3	up	REL	up	2	pr	* )	O	O
4	his	HAS	male	6	np/(n/pp)	fa(np, * 	male.n.02	Patient
5	leather	CON	leather	6	n/n	fc(n/pp, * 	leather.n.01	Patient
6	jacket	CON	jacket	2	n/pp	rp(n/pp, * 	jacket.n.01	Patient
7	.	NIL	.	6	.	* ))))))	O	O

1	Mt.~Fuji	GEO	mt.~fuji	5	n	ba(s:dcl, lx(np, n, * )	mountain.n.01
2	is	NOW	be	5	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	3776	QUC	3776	4	n/n	ba(s:adj\np, lx(np, n, fa(n, * 	O
4	meters	UOM	meter	5	n	* ))	meter.n.01
5	high	DEG	high	0	(s:adj\np)\np	rp((s:adj\np)\np, * 	high.a.02
6	.	NIL	.	5	.	* )))))	O

1	Everybody	AND	person	3	np	ba(s:dcl, * 	person.n.01
2	was	PST	be	3	(s:dcl\np)/(s:pss\np)	ba(s:dcl\np, fa(s:dcl\np, * 	O
3	excited	IST	excited	0	s:pss\np	* )	excited.a.01
4	by	REL	by	6	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O
5	the	DEF	the	6	np/n	rp(np, fa(np, * 	O
6	news	CON	news	3	n	* )	news.n.01
7	.	NIL	.	6	.	* )))))	O

1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )	male.n.02
2	was	PST	be	4	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	never	NOT	time	4	(s:adj\np)/(s:adj\np)	fa(s:adj\np, * 	O
4	unhappy	IST	unhappy	0	s:adj\np	rp(s:adj\np, * 	unhappy.a.01
5	.	NIL	.	4	.	* )))))	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	fucked	EPS	fuck~up	0	(s:dcl\np)/pr	ba(s:dcl\np, fa(s:dcl\np, * 	fuck_up.v.01	V
3	up	REL	up	2	pr	* )	O	O
